YEAR,MO,DY,Humidity,Wind_speed,Pressure,Temp,DEW_point,Wind_Direction,Precipitation
2003,1,4,46.5,3.8,98.12,12.25,0,291.19,0
2003,1,5,43.44,1.84,98.15,11.4,-1.72,269.56,0
2003,1,6,37.44,1.31,98.27,13.08,-1.72,144.06,0
2003,1,7,39.81,2.25,98.26,12.23,-1.64,207.75,0
2003,1,8,35.75,2.85,98.1,11.55,-4.33,294.81,0
2003,1,9,30.38,1.55,98.25,12.19,-5.42,193.31,0
2003,1,10,30.31,2.42,98.32,12.02,-5.69,213.75,0
2003,1,11,31.94,2.5,98.23,11.74,-5.43,288.75,0
2003,1,12,30.19,2.09,98.27,11.76,-6.05,227.25,0
2003,1,13,31.62,2.68,98.24,11.48,-5.79,282.62,0
2003,1,14,34.25,2.41,98.26,11.3,-4.78,273.56,0
2003,1,15,34,1.69,98.45,11.74,-4.25,239.56,0
2003,1,16,30.25,1.49,98.27,13.87,-3.96,216.75,0
2003,1,17,30.56,1.49,98.27,14.34,-3.45,162.56,0
2003,1,18,30.81,1.8,98.41,14.98,-2.85,170.44,0
2003,1,19,32.31,1.58,98.23,14.13,-2.7,171.69,0
2003,1,20,33.44,2.14,98.04,13.49,-2.96,250.44,0
2003,1,21,30.5,2.58,97.87,13.58,-4.31,278.12,0
2003,1,22,28.06,3.85,97.65,14.7,-5,292.12,0
2003,1,23,29.44,3.4,97.47,15.21,-3.33,294.69,0
2003,1,24,30,3.68,97.32,15.68,-3.24,280.94,0
2003,1,25,24.5,2.5,97.66,16.23,-5.21,187.75,0
2003,1,26,28,2.98,97.93,17.37,-2.32,202.31,0.06
2003,1,27,39.25,2.27,97.9,17.67,3.08,167.94,0.72
2003,1,28,79.38,2.56,98,13.76,10.1,73.19,11.51
2003,1,29,61.5,2.57,97.96,15.57,7.62,205.31,0.27
2003,1,30,61.94,2.76,97.84,14.37,6.85,203.44,4.21
2003,1,31,90.62,3.9,97.81,11.95,10.46,114.12,32.38
2003,2,1,86.94,3.64,98.13,12.22,10.01,105.38,5.99
2003,2,2,69.88,1.9,98.46,14.61,8.84,206.56,0.06
2003,2,3,56.88,1.73,98.24,15.77,6.65,183.88,0
2003,2,4,48.88,2.06,98.15,15.66,4.15,233.56,0
2003,2,5,40.94,2.65,98.08,15.49,1.14,225.5,0
2003,2,6,40.12,1.58,97.89,15.45,1.31,189.12,0
2003,2,7,39.25,2.02,97.62,16.37,1.85,141.88,0
2003,2,8,42.25,1.84,97.59,15.74,2.4,180.38,0
2003,2,9,39.5,1.78,97.6,16.32,1.87,165.44,0
2003,2,10,39.19,2.2,97.77,15.59,0.87,130.62,0
2003,2,11,39.69,1.96,97.85,16.02,1.56,194.94,0
2003,2,12,39.19,2.67,97.81,16.19,1.39,210.62,0
2003,2,13,39.69,4.24,97.61,14.93,-0.23,303.88,0
2003,2,14,37.5,3.66,97.63,15.98,0.3,299.75,0
2003,2,15,34.94,2.66,97.73,18.04,0.98,216.88,0
2003,2,16,39.12,3.07,97.88,18.41,3.26,128.5,0
2003,2,17,61.62,5.7,97.8,16.83,9.12,86.5,1.68
2003,2,18,78.5,8.38,97.44,14.13,10.42,110.56,6.48
2003,2,19,70.81,5.6,97.25,14.73,9.26,156.94,6.99
2003,2,20,53.69,2.48,98.07,14.28,3.71,199.19,0
2003,2,21,44.44,5.26,97.91,15.41,1.48,295.69,0
2003,2,22,46.25,4.45,97.76,16.72,3.23,282.12,0
2003,2,23,44.88,2.06,97.82,18.36,5.69,184.44,6.51
2003,2,24,47.31,3.03,97.71,19.83,7.61,214.12,0.59
2003,2,25,44.38,4.12,97.48,19.75,6.12,309.75,0
2003,2,26,46.5,3.39,97.48,20.56,7.85,267.88,0
2003,2,27,41.12,2.59,97.55,21.76,7.14,212.81,0.03
2003,2,28,45.5,2.34,97.64,22.36,9.33,124.88,1.04
2003,3,1,49.12,4.66,97.38,22.9,10.92,109.81,9
2003,3,2,60.69,5.73,97.24,21.51,12.85,126,10.98
2003,3,3,46,3.66,97.44,17.55,3.43,218.25,1.05
2003,3,4,31.88,5.64,97.69,13.35,-4.55,304.62,0.07
2003,3,5,33.69,6.29,97.5,15.28,-2.51,302.31,0
2003,3,6,33.44,5.41,97.65,16.71,-1.32,308.44,0
2003,3,7,34,5.16,97.63,17.28,-0.57,310.31,0
2003,3,8,36.25,5.02,97.45,16.69,0.06,300.94,0
2003,3,9,35.38,2.76,97.59,19.19,1.83,145.88,0
2003,3,10,36.06,3.81,97.51,20.57,3.48,118.06,0
2003,3,11,34,3.09,97.37,20.52,3.05,139.94,0
2003,3,12,32.12,2.38,97.57,21.6,3.18,135.25,0
2003,3,13,37.19,2.43,97.85,21.3,5.05,196.62,0
2003,3,14,38.75,3.75,97.64,21.62,5.88,302.94,0
2003,3,15,40.69,1.92,97.35,22.94,7.86,222.12,0
2003,3,16,35.88,2.84,97.27,23.45,6.07,129,0
2003,3,17,35,3.18,97.57,22.92,5.69,187.62,0
2003,3,18,30.94,2.92,97.73,22.35,2.42,217.94,0
2003,3,19,29.19,4.78,97.52,22.35,1.62,302.25,0
2003,3,20,33.69,5.97,97.33,22.51,4.2,308.94,0
2003,3,21,33.5,4.64,97.29,23.37,4.47,305.5,0
2003,3,22,35.19,3.07,97.65,23.48,6.12,195.19,0
2003,3,23,35.19,3.38,97.59,25.58,7.79,213.06,0
2003,3,24,38.38,3.95,97.46,26.51,9.97,309.69,0
2003,3,25,37.62,2.52,97.43,26.15,9.31,221.38,0.21
2003,3,26,37.75,2.64,97.51,26.28,9.85,209.69,0.27
2003,3,27,34.94,1.72,97.46,25.65,7.92,184.06,0
2003,3,28,35.19,2.88,97.31,26.12,8.61,122.88,0
2003,3,29,43.56,3.99,97.22,24.55,10.7,119.81,0.59
2003,3,30,43.19,3.02,97.18,25.29,10.83,206.81,0.2
2003,3,31,33.69,6.57,97.19,25.94,6.82,312.94,0
2003,4,1,30.56,6.87,96.99,26.56,6.01,310.38,0
2003,4,2,27.31,5.49,96.78,26.31,3.4,266.19,0
2003,4,3,24.94,2.05,96.69,28.15,4.74,99.62,0
2003,4,4,30.62,5.48,96.87,27.46,7.46,130.19,1.28
2003,4,5,30.44,2.44,97.37,26.28,6.06,217.19,0.17
2003,4,6,22.5,3.42,97.48,25.76,0.2,218.75,0
2003,4,7,20.5,4.07,97.55,26.77,0.3,299.31,0
2003,4,8,21.56,3.77,97.25,27.74,1.98,304.69,0
2003,4,9,20.62,3.12,97.07,29.01,2.45,264.25,0
2003,4,10,20.38,2.9,97.09,30.31,3.38,193.62,0
2003,4,11,20.5,4.47,97.17,30.93,4.04,226.25,0
2003,4,12,22,4.77,96.94,31.34,4.95,314.5,0
2003,4,13,20.31,4.78,96.82,31.48,4.51,310.81,0
2003,4,14,20.5,2.86,97.02,32.02,5.45,196.38,0
2003,4,15,19.38,3.12,96.92,32.35,5.07,190.31,0
2003,4,16,24.5,3.26,97.12,31.94,8.51,227.06,0
2003,4,17,20.62,4.3,97.11,31.01,4.49,307.69,0
2003,4,18,15.69,3.75,96.85,31.8,0.58,264.75,0
2003,4,19,18.12,3.67,96.65,31.44,3.21,175.06,2.96
2003,4,20,26.19,2.93,96.91,28.83,6.26,195.81,0
2003,4,21,18.5,4.25,97.07,29.51,1.26,218.25,0
2003,4,22,15.56,4.3,97.02,29.72,-1.24,297.62,0
2003,4,23,15.44,4.01,96.96,31.44,0.87,301.12,0
2003,4,24,14.44,2.63,96.89,33.35,1.66,227.12,0
2003,4,25,12.44,3.54,96.83,33.48,-0.36,131.69,0
2003,4,26,13.94,4.84,96.66,32.8,0.91,170.56,0.16
2003,4,27,26.81,2.87,96.79,30.59,8.4,158.5,7.09
2003,4,28,30.38,2.99,97,30.56,9.67,181.62,0.36
2003,4,29,23.75,2.9,97.2,31.42,7.52,124.56,0
2003,4,30,26.69,2.49,97.19,31.57,9.31,160.94,0
2003,5,1,28.5,3.86,96.76,32.12,10.96,134.5,0.03
2003,5,2,27.06,8.59,96.29,33.08,11,130.69,0.12
2003,5,3,16.88,5.12,96.25,29.14,-2.91,210.75,0
2003,5,4,8.62,2.83,96.65,26.69,-10.16,242.56,0
2003,5,5,8.56,3.7,96.7,28.33,-8.72,232.94,0
2003,5,6,8.62,3.45,96.74,29.65,-7.74,306.56,0
2003,5,7,8.88,4.03,96.83,30.3,-6.94,184.38,0
2003,5,8,8.19,3.65,96.95,30.98,-7.13,238.62,0
2003,5,9,8.81,3.41,97.03,31.82,-5.95,255.62,0
2003,5,10,9.62,3.77,97.02,33.29,-3.62,208.12,0.01
2003,5,11,12.81,3.09,96.86,33.51,0.13,123.5,0.08
2003,5,12,10,2.82,96.66,34.69,-1.7,112,0
2003,5,13,13.31,3.58,96.73,34.82,1.8,136.88,0.92
2003,5,14,18.19,2.16,96.69,33.69,4.66,187.06,4.02
2003,5,15,15.44,5.23,96.6,32.82,1.61,268.88,0.27
2003,5,16,12,5.83,96.49,32.65,-2.2,317.25,0
2003,5,17,11.69,4.77,96.33,34.1,-0.96,308.44,0
2003,5,18,10.69,3.84,96.26,35.08,-1.33,262.94,0
2003,5,19,10.88,4.51,96.25,36.12,0.01,305.12,0
2003,5,20,10.88,3.49,96.49,36.09,-0.03,289.94,0
2003,5,21,12.12,4.35,96.44,36.98,2.35,307.69,0
2003,5,22,16.5,2.91,96.42,36.29,5.9,238.19,0.84
2003,5,23,35.75,2.98,96.7,32.97,14.92,230.19,8.5
2003,5,24,33.44,3.77,96.79,32.72,13.37,247.62,0.99
2003,5,25,31.81,4.73,96.78,31.51,10.84,310.62,3.19
2003,5,26,27.94,4.89,96.68,32.77,10.67,312.56,0.55
2003,5,27,21.38,5.59,96.39,33.68,7.12,301.75,0
2003,5,28,14.94,3.73,96.42,33.68,1.26,227.38,0
2003,5,29,11.25,4.63,96.61,33.79,-1.82,308.38,0
2003,5,30,11.56,5.89,96.58,35.67,0.27,314.56,0
2003,5,31,12.31,5.4,96.54,36.33,1.75,311.25,0
2003,6,1,12.19,4.78,96.4,37.07,2.36,302.44,0
2003,6,2,12.12,5.41,96.27,37.59,2.26,308.5,0
2003,6,3,11.38,4.95,96.12,38.46,2.64,312.56,0
2003,6,4,12.12,4.77,95.97,39.03,3.65,301.5,0
2003,6,5,10.12,3.8,95.89,38.87,0.47,268.25,0.99
2003,6,6,12.12,2.99,95.78,38.3,3.5,295.25,0.41
2003,6,7,11.62,3.16,95.81,38.86,2.47,240.75,0
2003,6,8,17.38,2.18,96.09,38.44,8.65,202.62,0
2003,6,9,21.5,2.88,96.1,38.58,12.32,201.81,0.01
2003,6,10,27.25,2.27,96.02,35.69,12.02,227.75,10.89
2003,6,11,26.5,1.56,96.06,35.83,12.39,158.62,2.83
2003,6,12,23.62,2.16,96.16,36.09,10.54,182.88,0
2003,6,13,19.62,2.05,96.18,36.55,8.22,184.19,0
2003,6,14,17.5,2.55,96.2,37.42,7.62,208.31,0
2003,6,15,16.62,2.66,96.08,37.44,6.85,189.25,0
2003,6,16,17.31,2.99,95.98,37.64,7.51,213.81,2.1
2003,6,17,32.25,2.48,96.21,34.26,14.39,107.38,15.23
2003,6,18,34.94,2.19,96.35,34.3,15.25,181.25,2.52
2003,6,19,41.38,1.98,96.21,32.64,17.14,200.38,10.75
2003,6,20,44.75,2.66,95.99,32.83,18.27,152.19,2.57
2003,6,21,42.44,2.12,95.84,35.23,19.55,207.88,1.4
2003,6,22,43.81,1.9,95.94,34.56,19.41,211.31,5.85
2003,6,23,45.25,2.46,96.1,33.99,19.83,229.38,5.75
2003,6,24,51.56,2.41,96.19,33.12,21.61,172.25,14.57
2003,6,25,62.12,2.98,96.21,31.56,23.13,160.56,8.47
2003,6,26,49.31,2.94,96.01,34.4,21.45,218.88,0.93
2003,6,27,52,2.29,96.07,34.14,22.53,192.12,7.72
2003,6,28,51.31,3.34,96.06,32.8,20.68,243.38,0.17
2003,6,29,46.69,2.37,95.88,34.58,20.91,221.56,1.07
2003,6,30,46.81,3.2,95.88,34.33,20.51,293.75,5.14
2003,7,1,39.88,2.45,96.13,35.76,19.1,239.5,0.16
2003,7,2,44.44,2.21,96.56,34.77,20.5,161.25,0.74
2003,7,3,46.5,2.41,96.5,34.94,21.33,186.62,1.44
2003,7,4,56.75,2.32,96.23,33.69,23.31,195.88,38.73
2003,7,5,80.81,5.02,96.64,28.83,25.08,132.56,47.97
2003,7,6,79.38,1.97,96.75,28.74,24.73,102.44,19.14
2003,7,7,68.94,2.03,96.53,29.08,22.26,223.12,2.58
2003,7,8,68.75,2.03,96.23,30.56,23.79,232,3.05
2003,7,9,71.5,1.66,96.2,30.63,24.4,199.75,32.86
2003,7,10,82.88,2.98,96.37,27.16,23.86,99.25,38.51
2003,7,11,84.06,4.51,96.23,25.36,22.4,91,10.13
2003,7,12,84.12,4.26,96.22,26.83,23.88,98.81,2.17
2003,7,13,79.44,3.95,96.39,28.34,24.23,126.94,4.83
2003,7,14,77.94,2.41,96.39,29.08,24.52,129.06,1.18
2003,7,15,83.81,4.11,96.58,28.66,25.51,134.5,18.97
2003,7,16,80.88,3.12,96.78,28.77,25,121.25,5.36
2003,7,17,81.69,3.09,96.83,29.12,25.54,130.44,19
2003,7,18,84.5,2.16,96.84,28.67,25.74,183.94,10.31
2003,7,19,79.81,2.15,96.37,29.69,25.7,222.69,8.92
2003,7,20,86.88,3.71,96.29,28.9,26.38,231.75,39.9
2003,7,21,91.94,2.54,96.51,26.84,25.41,137.38,26.14
2003,7,22,80.94,1.58,96.38,29.16,25.36,196.75,1.21
2003,7,23,82.62,1.77,96.25,29.12,25.73,196.5,1.47
2003,7,24,82.56,1.27,96.15,29.47,26.07,154.19,0.16
2003,7,25,78.69,1.89,96.07,30.38,26.08,192.19,5.99
2003,7,26,89.12,2.37,96.32,28.14,26.15,132.88,5.8
2003,7,27,75,1.71,96.47,30.58,25.38,126.94,4.47
2003,7,28,84.12,2.3,96.71,28.83,25.81,120.62,5.64
2003,7,29,90.31,2.39,96.69,26.58,24.87,184.5,13.64
2003,7,30,87.38,2.66,96.23,27.89,25.49,264,11.21
2003,7,31,86.75,3.45,96.29,28.36,25.83,256,23.4
2003,8,1,81.69,1.63,96.56,28.46,24.85,190.44,23.68
2003,8,2,86.06,2.45,96.56,28.01,25.37,135.81,14.68
2003,8,3,87.94,4.41,96.71,26.77,24.53,126,7.51
2003,8,4,87.88,3.89,96.73,26.9,24.67,115.88,13
2003,8,5,80,1.6,96.66,28.94,25.01,181.06,6.85
2003,8,6,80.69,1.14,96.56,29.03,25.25,200.25,6.75
2003,8,7,76,1.47,96.49,29.99,25.03,191.12,1.47
2003,8,8,76.31,1.72,96.44,30.33,25.56,219.12,14.65
2003,8,9,79.25,1.63,96.31,30.13,26.03,245,14.85
2003,8,10,90.25,2.91,96.34,28,26.23,233.88,12.65
2003,8,11,84.94,2.33,96.55,28.15,25.23,274.31,7.56
2003,8,12,82.88,2.56,96.55,28.51,25.15,285.25,11.14
2003,8,13,77.5,1.54,96.48,28.97,24.46,240.75,16.89
2003,8,14,72.94,1.18,96.48,29.3,23.74,186.25,9.32
2003,8,15,85.44,1.73,96.58,27.24,24.54,230.94,3.87
2003,8,16,78.69,1.51,96.66,29.38,25.16,196.19,3.65
2003,8,17,83.94,2.63,96.54,28.78,25.71,279.94,5.28
2003,8,18,80.56,2.36,96.38,29.15,25.31,247.62,6.75
2003,8,19,84.69,2.55,96.28,27.69,24.8,234.5,15.35
2003,8,20,81.31,1.46,96.26,28.11,24.46,224.12,0.44
2003,8,21,77.38,1.02,96.48,28.62,24.15,247.38,0.83
2003,8,22,71.62,1.59,96.63,29.73,23.88,238.38,0
2003,8,23,82.56,2.05,96.79,28.87,25.42,122.5,8.01
2003,8,24,80.94,1.63,96.67,28.62,24.87,136.5,3.52
2003,8,25,86.19,2.49,96.52,28.22,25.61,138.5,25.48
2003,8,26,86.06,2.16,96.46,28.26,25.58,139.75,16.42
2003,8,27,87.62,2.94,96.61,27.83,25.51,123.19,18.45
2003,8,28,82.94,1.75,96.68,28.17,24.9,134.75,16.43
2003,8,29,82.69,1.92,96.72,28.73,25.38,152.06,12.79
2003,8,30,84.38,2.32,96.67,28.79,25.8,186.56,14.93
2003,8,31,83.5,2.23,96.49,28.7,25.53,267.31,10.91
2003,9,1,84.31,2.68,96.41,27.75,24.75,284.5,18.95
2003,9,2,80.12,1.98,96.45,28.7,24.78,245.12,17.68
2003,9,3,82.62,1.99,96.59,28.13,24.8,259.88,6.44
2003,9,4,85,2.09,96.62,27.76,24.92,235.81,24.42
2003,9,5,81.88,1.75,96.67,27.61,24.1,264.12,15.99
2003,9,6,82.62,1.46,96.78,27.44,24.05,153.31,11.99
2003,9,7,82.69,2,96.79,26.78,23.45,106.06,4.61
2003,9,8,78.56,1.7,96.64,27.92,23.73,231.56,15.99
2003,9,9,73.5,1.62,96.67,28.15,22.75,268.38,4.46
2003,9,10,76.5,1.28,96.69,27.61,22.84,187.81,1.08
2003,9,11,78.56,1.61,96.68,27.3,23.07,237.81,3
2003,9,12,79.81,1.44,96.6,26.9,23.02,239.5,0.52
2003,9,13,78.31,1.5,96.75,27.78,23.48,253.44,0.25
2003,9,14,76.19,1.31,96.79,28.48,23.73,205.88,1.71
2003,9,15,85.94,1.62,96.83,27.19,24.56,175.31,13.19
2003,9,16,80.38,0.91,96.87,27.42,23.58,214.62,7.76
2003,9,17,81.94,1.14,96.93,26.88,23.37,188.56,0.42
2003,9,18,79.81,1.3,97.08,27.66,23.72,190.06,29.22
2003,9,19,81.75,1.58,97.08,27.25,23.69,222.62,4.65
2003,9,20,79.81,1.5,97.04,27.76,23.76,159.69,0
2003,9,21,80.88,1.88,97.06,27.84,24.08,152.56,3.08
2003,9,22,83.69,1.87,97,27.46,24.3,156.62,6.6
2003,9,23,90.12,3.2,96.99,26.31,24.51,134,2.56
2003,9,24,85.56,2.53,97.11,25.44,22.71,127.94,13.02
2003,9,25,87.06,2.23,97.34,25.15,22.73,161.12,0.28
2003,9,26,76.38,1.19,97.35,25.25,20.6,231.56,0.01
2003,9,27,67.5,1.51,97.1,25.17,18.45,180.81,0
2003,9,28,63.06,1.27,97.01,25.56,17.66,141.56,0.15
2003,9,29,66.94,1.71,97.11,25.73,18.73,149.81,0.95
2003,9,30,67.12,1.92,97.12,25.05,18.3,217.69,0
2003,10,1,66.31,2.9,97.15,22.59,15.27,217.38,0
2003,10,2,55.69,1.98,97.22,22.83,13.17,205,0
2003,10,3,52.56,1.41,97.41,24.33,13.5,184.56,0
2003,10,4,55.81,1.46,97.42,24.05,14.33,184.25,0
2003,10,5,63.94,1.67,97.39,23.02,15.51,152.25,0
2003,10,6,68.94,1.84,97.44,23.65,17.27,141.44,0
2003,10,7,69.44,1.52,97.41,24.9,18.68,172.38,0
2003,10,8,67.12,1.2,97.23,24.9,18.15,166.88,0
2003,10,9,69.75,2.56,96.99,23.63,17.42,216.31,0
2003,10,10,54.81,2.69,96.89,24.17,13.73,192.44,0
2003,10,11,51,2.41,97.07,23.67,12.11,181.06,0
2003,10,12,50.25,2.93,97.3,22.23,10.56,198.25,0
2003,10,13,52.88,2.88,97.51,21.62,10.81,282.62,0
2003,10,14,55.31,3.54,97.53,21.34,11.37,328.69,0
2003,10,15,48.5,1.5,97.63,23.01,10.93,160.06,0
2003,10,16,55,1.97,97.75,23.27,13.08,125.75,15.41
2003,10,17,47.69,1.38,97.68,24.64,12.36,148,0
2003,10,18,49.88,1.54,97.56,23.76,12.41,222.38,0
2003,10,19,49.38,1.33,97.54,23.52,12.03,194.81,0
2003,10,20,55.44,2.6,97.52,22.54,12.43,203.12,0
2003,10,21,48.56,2.15,97.41,23.26,10.69,216.75,0
2003,10,22,55,1.92,97.6,22.44,12.37,160.69,2.14
2003,10,23,50.44,1.3,97.66,22.95,11.82,142.88,0.24
2003,10,24,55,1.48,97.49,22.64,12.58,134.06,1.15
2003,10,25,58.5,1.41,97.5,22.57,13.77,129.94,0
2003,10,26,64.81,2.09,97.57,21.5,14.14,198.19,0
2003,10,27,53.81,1.57,97.7,22.12,11.95,175.19,0
2003,10,28,53.19,1.32,98.06,22.53,11.94,159.62,0
2003,10,29,50.5,1.41,98.01,22.43,11.31,179.75,0
2003,10,30,54.06,1.55,97.75,21.67,11.66,189.25,0
2003,10,31,55.94,1.81,97.51,20.94,11.33,173.19,0
2003,11,1,57.25,2.12,97.55,20.35,11.07,176.81,0
2003,11,2,51.94,1.91,97.79,20.37,9.62,174.69,0
2003,11,3,52.5,1.54,97.85,19.69,9.16,166.81,0
2003,11,4,51.81,1.77,97.7,20.08,9.34,187.75,0
2003,11,5,53.75,2.21,97.63,19.73,9.51,130.56,0
2003,11,6,46.38,1.8,97.49,22.08,9.6,181.88,0
2003,11,7,44,1.91,97.39,21.65,8.04,119.19,0
2003,11,8,47.5,2.5,97.58,20.69,8.61,103.19,0
2003,11,9,49.06,3.23,97.63,20.1,8.08,203.12,0
2003,11,10,46.56,2.84,97.57,19.06,6.55,259.88,0
2003,11,11,43.06,1.57,97.77,19.38,5.71,130.69,0
2003,11,12,46.94,1.95,97.98,17.94,5.64,147.88,0
2003,11,13,48.12,1.74,98.04,17.98,6.46,124.94,0
2003,11,14,59.44,1.67,98.12,17.83,9.69,109.62,0
2003,11,15,49.31,1.36,97.97,20.08,8.89,161.69,0.03
2003,11,16,53.38,1.74,97.69,19.86,9.69,133.31,0.15
2003,11,17,68.44,3.82,97.65,18.8,12.64,105.94,3.48
2003,11,18,59.56,2.37,97.75,19.81,11.19,170.5,0.39
2003,11,19,53.44,2.27,97.87,18.73,8.43,308.81,0
2003,11,20,54,3.36,97.87,16.84,6.75,302.25,0
2003,11,21,48.81,3.32,97.84,15.94,4.31,281.06,0
2003,11,22,44.06,1.99,98.01,16.58,3.51,185.44,0
2003,11,23,38.88,1.66,98.04,16.43,1.78,161.94,0
2003,11,24,42.5,2.2,98.24,16.66,3.28,210.69,0
2003,11,25,42.12,3.02,98,15.72,1.73,300.19,0
2003,11,26,38.94,1.8,97.8,15.5,0.97,187.69,0
2003,11,27,44.38,2.19,97.81,14.85,2.08,178.56,0
2003,11,28,46.25,1.89,97.8,13.63,1.62,151.94,0
2003,11,29,43.62,1.89,98.06,14.73,1.9,178.56,0
2003,11,30,45.06,1.59,98,13.97,1.79,197.62,0
2003,12,1,44.81,1.87,97.93,14.37,1.87,194.75,0
2003,12,2,46.56,2.21,97.88,14.54,2.55,206.31,0
2003,12,3,46.38,2.24,97.65,15.59,3.61,225,0
2003,12,4,45.19,2.17,97.7,17.12,4.62,195.75,0
2003,12,5,48.19,2.55,97.86,16.49,4.89,217.38,0
2003,12,6,43.88,4.79,97.74,16.23,3.01,308.12,0
2003,12,7,45.5,3.24,97.74,15.04,2.45,269.62,0
2003,12,8,53.81,3.02,97.95,15.33,5.35,124.69,0
2003,12,9,61.19,3.92,97.84,16.77,8.83,110,0.06
2003,12,10,63.75,2.27,97.92,18.03,10.55,127.69,0.02
2003,12,11,61.31,1.73,97.98,17.87,9.9,121.12,0
2003,12,12,61.12,3.28,98.03,17.62,9.23,107.38,1.81
2003,12,13,60.31,4.56,98.04,17.83,9.8,103.56,4.01
2003,12,14,56,2.8,97.96,19.19,9.65,121,0.43
2003,12,15,61.38,3.07,97.79,18.47,10.48,132.81,5.16
2003,12,16,73.69,2.89,97.79,16.69,11.74,168.75,3.91
2003,12,17,64.25,1.94,97.91,16.58,9.51,130.19,0
2003,12,18,65.75,2.1,98.03,15.15,8.58,115.5,0
2003,12,19,61.62,1.79,98.25,14.73,6.85,129.38,0
2003,12,20,54.81,1.49,98.32,14.5,5.19,199.44,0
2003,12,21,49.44,1.38,98.27,14.15,3.3,236,0
2003,12,22,49.75,1.84,98.28,13.9,3.04,126.06,0
2003,12,23,57.44,2.1,98.24,13.05,4.32,125.31,0
2003,12,24,54.38,2.27,98.19,13.38,3.81,240.56,0
2003,12,25,44.56,1.52,98.08,13.94,1.65,175.81,0
2003,12,26,53.25,1.77,98.03,12.39,2.83,150.88,0
2003,12,27,59.25,1.84,98.11,11.76,3.58,153.19,3.85
2003,12,28,70.06,2.52,98.37,9.32,3.48,258.31,0
2003,12,29,50.88,1.91,98.39,10.81,0.33,245.56,0
2003,12,30,45.44,1.73,98.43,12.11,-0.01,183.44,0
2003,12,31,43.06,1.76,98.22,12.94,-0.02,160.12,0
2004,1,1,44.19,1.68,98.09,12.52,-0.02,137.38,0
2004,1,2,49.06,2.2,98.15,12.16,1.19,205.38,0
2004,1,3,46.25,2.26,98.2,11.87,0.15,203.69,0
2004,1,4,45.06,1.68,98.25,11.08,-0.85,262.69,0
2004,1,5,45.06,1.23,98.33,11.26,-0.52,141.75,0
2004,1,6,40.44,1.8,98.33,12.27,-1.53,272.38,0
2004,1,7,41,2.3,98.19,13.59,-0.4,297.19,0
2004,1,8,41.56,3.34,98.29,12.47,-1.1,293.12,0
2004,1,9,50.69,4.02,98.11,13.09,2.51,290.88,0
2004,1,10,56.31,1.39,98.23,14.5,5.39,170.31,0
2004,1,11,54.62,2.34,98.1,15.33,5.73,220.94,0
2004,1,12,56.44,1.72,97.93,14.73,5.55,149.31,0
2004,1,13,52.94,1.84,97.81,15.55,5.61,168.12,0
2004,1,14,51.12,2.89,97.53,15.3,4.44,224.88,0
2004,1,15,46,2.15,97.64,16.06,3.69,235.31,0
2004,1,16,58.94,2.52,97.94,14.09,5.83,140.75,0
2004,1,17,59.69,3.98,97.65,14.9,6.83,116.81,0.14
2004,1,18,64.44,2.26,97.72,14.65,7.68,184.12,1.69
2004,1,19,54.25,1.62,97.66,14.35,4.8,247.56,0
2004,1,20,51.75,2.45,97.75,14.94,4.76,118.31,0
2004,1,21,73.75,3.74,97.69,12.34,7.57,123.69,15.09
2004,1,22,78.06,3.31,97.65,13.88,9.8,140.19,6.23
2004,1,23,89.25,2.85,97.66,14.08,12.26,193.81,28.83
2004,1,24,66.25,2.96,97.83,12.15,5.27,309.12,0.55
2004,1,25,55.75,1.86,97.83,11.19,2.33,254.56,0
2004,1,26,55.25,2.21,97.89,11.92,2.82,296.31,0
2004,1,27,50.38,1.96,97.93,12.7,2.08,197.62,0
2004,1,28,47.38,1.8,97.81,12.21,0.9,144,0
2004,1,29,52.94,2.73,97.78,12.26,2.44,114.06,0.01
2004,1,30,67,4.32,97.68,11.83,5.4,112.88,7.09
2004,1,31,88.38,2.32,97.77,9.79,7.96,142.31,11.33
2004,2,1,76.25,2.57,97.92,10.95,6.51,301.19,0
2004,2,2,56.44,4.23,97.87,11.71,2.56,298.25,0
2004,2,3,50.12,4.45,97.73,10.83,-0.21,292.25,0
2004,2,4,47.38,2.99,97.56,11.78,-0.05,273.12,0
2004,2,5,45.38,2.41,97.72,12.75,0.51,204.38,0
2004,2,6,45.69,3.71,97.83,13,0.65,306.12,0
2004,2,7,48.06,2.99,98.05,12.26,0.45,274.88,0
2004,2,8,46.88,2.12,98.18,13.06,1.04,146.38,0
2004,2,9,47.5,3.83,97.9,15.69,3.9,114.12,0.17
2004,2,10,60.38,2.81,98.08,14.81,6.41,204.75,0.58
2004,2,11,48.31,1.34,98.14,17.42,6.01,199.56,0
2004,2,12,51.38,2.02,98.14,16.28,5.53,209.06,0
2004,2,13,53.38,2.41,98.16,15.83,5.37,216.06,0
2004,2,14,43.38,3.16,97.94,16.73,3.32,282.75,0
2004,2,15,45.56,3.09,97.69,16,3.28,293.19,0
2004,2,16,41.75,1.65,97.85,16.94,2.88,163.25,0
2004,2,17,45.25,2.6,97.77,17.21,4.56,117.5,0
2004,2,18,47.69,3.8,97.41,18.23,6.4,114.44,0
2004,2,19,48,2.66,97.49,18.22,6.3,198.12,0
2004,2,20,36.5,4.51,97.62,17.48,0.9,316.94,0
2004,2,21,36.44,2.77,97.79,18.18,1.75,256.38,0
